3511.96394477724	2743.52498147021	T3-Thep
3501.96394477724	2743.52498147021	T3-Thep
3491.96394477724	2743.52498147021	T3-Thep
3481.96394477724	2743.52498147021	T3-Thep
3471.96394477724	2743.52498147021	T3-Thep
3461.96394477724	2743.52498147021	T3-Thep
3451.96394477724	2743.52498147021	T3-Thep
3441.96394477724	2743.52498147021	T3-Thep
3431.96394477724	2743.52498147021	T3-Thep
3421.96394477724	2743.52498147021	T3-Thep
3411.96394477724	2743.52498147021	T3-Thep
3401.96394477724	2743.52498147021	T3-Thep
3391.96394477724	2743.52498147021	T3-Thep
3381.96394477724	2743.52498147021	T3-Thep
3371.96394477724	2743.52498147021	T3-Thep
3361.96394477724	2743.52498147021	T3-Thep
3351.96394477724	2743.52498147021	T3-Thep
3341.96394477724	2743.52498147021	T3-Thep
3331.96394477724	2743.52498147021	T3-Thep
3321.96394477724	2743.52498147021	T3-Thep
3311.96394477724	2743.52498147021	T3-Thep
3301.96394477724	2743.52498147021	T3-Thep
3291.96394477724	2743.52498147021	T3-Thep
3281.96394477724	2743.52498147021	T3-Thep
3271.96394477724	2743.52498147021	T3-Thep
3261.96394477724	2743.52498147021	T3-Thep
3251.96394477724	2743.52498147021	T3-Thep
3241.96394477724	2743.52498147021	T3-Thep
3231.96394477724	2743.52498147021	T3-Thep
3221.96394477724	2743.52498147021	T3-Thep
3211.96394477724	2743.52498147021	T3-Thep
3201.96394477724	2743.52498147021	T3-Thep
3191.96394477724	2743.52498147021	T3-Thep
3181.96394477724	2743.52498147021	T3-Thep
3171.96394477724	2743.52498147021	T3-Thep
3161.96394477724	2743.52498147021	T3-Thep
3151.96394477724	2743.52498147021	T3-Thep
3141.96394477724	2743.52498147021	T3-Thep
3131.96394477724	2743.52498147021	T3-Thep
3121.96394477724	2743.52498147021	T3-Thep
3111.96394477724	2743.52498147021	T3-Thep
3101.96394477724	2743.52498147021	T3-Thep
3091.96394477724	2743.52498147021	T3-Thep
3081.96394477724	2743.52498147021	T3-Thep
3071.96394477724	2743.52498147021	T3-Thep
3061.96394477724	2743.52498147021	T3-Thep
3051.96394477724	2743.52498147021	T3-Thep
3041.96394477724	2743.52498147021	T3-Thep
3031.96394477724	2743.52498147021	T3-Thep
3021.96394477724	2743.52498147021	T3-Thep
3011.96394477724	2743.52498147021	T3-Thep
3001.96394477724	2743.52498147021	T3-Thep
2991.96394477724	2743.52498147021	T3-Thep
2981.96394477724	2743.52498147021	T3-Thep
2971.96394477724	2743.52498147021	T3-Thep
2961.96394477724	2743.52498147021	T3-Thep
2951.96394477724	2743.52498147021	T3-Thep
2941.96394477724	2743.52498147021	T3-Thep
2931.96394477724	2743.52498147021	T3-Thep
2921.96394477724	2743.52498147021	T3-Thep
2911.96394477724	2743.52498147021	T3-Thep
2901.96394477724	2743.52498147021	T3-Thep
2891.96394477724	2743.52498147021	T3-Thep
2881.96394477724	2743.52498147021	T3-Thep
2871.96394477724	2743.52498147021	T3-Thep
2861.96394477724	2743.52498147021	T3-Thep
2851.96394477724	2743.52498147021	T3-Thep
2841.96394477724	2743.52498147021	T3-Thep
2831.96394477724	2743.52498147021	T3-Thep
2821.96394477724	2743.52498147021	T3-Thep
2811.96394477724	2743.52498147021	T3-Thep
2801.96394477724	2743.52498147021	T3-Thep
2791.96394477724	2743.52498147021	T3-Thep
2781.96394477724	2743.52498147021	T3-Thep
2771.96394477724	2743.52498147021	T3-Thep
2761.96394477724	2743.52498147021	T3-Thep
2751.96394477724	2743.52498147021	T3-Thep
2741.96394477724	2743.52498147021	T3-Thep
2731.96394477724	2743.52498147021	T3-Thep
2721.96394477724	2743.52498147021	T3-Thep
2711.96394477724	2743.52498147021	T3-Thep
2701.96394477724	2743.52498147021	T3-Thep
2691.96394477724	2743.52498147021	T3-Thep
2681.96394477724	2743.52498147021	T3-Thep
2671.96394477724	2743.52498147021	T3-Thep
2661.96394477724	2743.52498147021	T3-Thep
2651.96394477724	2743.52498147021	T3-Thep
2641.96394477724	2743.52498147021	T3-Thep
2631.96394477724	2743.52498147021	T3-Thep
2621.96394477724	2743.52498147021	T3-Thep
2611.96394477724	2743.52498147021	T3-Thep
